depth,density,caliper,mag_suscep,scaler_tmi,total_gamma,lithology
225.0,2.1713056775389443,107.66033598048818,1.122680804625269,22785.499654610805,936.5041290319734,polymict_lithic_breccia
225.5,2.175435449073465,107.62846846601776,1.1256032872311985,21086.64904195376,877.7423779727935,polymict_lithic_breccia
226.0,2.1795495991916236,107.59648294227043,1.128514161376576,19453.11243403522,820.9864398934767,polymict_lithic_breccia
226.5,2.1836481278934197,107.56437940924627,1.131413427061401,17884.88983085519,766.2363147940241,polymict_lithic_breccia
227.0,2.1877310351788535,107.53215786694514,1.1343010842856731,16381.981232413667,713.4920026744362,polymict_lithic_breccia
227.5,2.191798321047926,107.49981831536712,1.1371771330493932,14944.386638710655,662.753503534713,polymict_lithic_breccia
228.0,2.195849985500636,107.46736075451219,1.1400415733525606,13572.106049746151,614.0208173748536,polymict_lithic_breccia
228.5,2.199886028536985,107.43478518438032,1.142894405195176,12265.139465520155,567.293944194859,polymict_lithic_breccia
229.0,2.2039064501569716,107.40209160497156,1.1457356285772387,11023.486886032666,522.5728839947283,polymict_lithic_breccia
229.5,2.207911250360596,107.36928001628586,1.1485652434987494,9847.148311283689,479.85763677446266,polymict_lithic_breccia
230.0,2.2119004291478586,107.3363504183233,1.1513832499597072,8736.123741273215,439.1482025340605,polymict_lithic_breccia
230.5,2.2158739865187598,107.30330281108378,1.1541896479601128,7690.413176001253,400.4445812735231,polymict_lithic_breccia
231.0,2.219831922473298,107.27013719456737,1.156984437499966,6710.016615467799,363.74677299284974,polymict_lithic_breccia
231.5,2.2237742370114746,107.23685356877405,1.1597676185792671,5794.934059672852,329.05477769204083,polymict_lithic_breccia
232.0,2.2277009301332895,107.20345193370378,1.1625391911980154,4945.165508616414,296.36859537109643,polymict_lithic_breccia
232.5,2.2316120018387413,107.16993228935667,1.3353157796451915,4160.7109622984835,265.6882260300162,polymict_lithic_breccia
233.0,2.2355074521278335,107.13629463573258,1.1680475110538553,3441.570420719062,237.01366966880028,polymict_lithic_breccia
233.5,2.2393872810005617,107.10253897283161,1.1707842582909462,2787.7438838781495,210.3449262874489,polymict_lithic_breccia
234.0,2.06924140847895,107.0686653006537,1.3214804855275446,2199.2313517757443,185.6819958859616,polymict_lithic_breccia
234.5,2.107130999584609,107.03467361919894,1.176222927383472,1676.0328244118477,163.02487846433874,polymict_lithic_breccia
235.0,2.2509330391205773,107.0005639284672,1.3118804855275448,1218.1483017864596,142.37357402258024,polymict_lithic_breccia
235.5,2.155869911152956,106.9663362284586,1.1816151626337874,825.5777838995795,123.7280825606861,polymict_lithic_breccia
236.0,2.258552104118777,106.93199051917307,1.1842938675681167,498.3212707512079,107.08840407865625,polymict_lithic_breccia
236.5,2.1829932123096736,106.8975268006106,1.1869609640418934,236.37876234134453,92.45453857649075,polymict_lithic_breccia
237.0,2.253227801325351,106.86294507277124,1.3580653594771253,39.77591036414742,79.82648605418953,polymict_lithic_breccia
237.5,2.318028504497045,106.82824533565497,1.1922603316077902,-91.56424026285727,69.20424651175267,polymict_lithic_breccia
238.0,2.3558627419268747,106.7934275892618,1.1948926026999098,-157.6190476190459,60.587819949180144,polymict_lithic_breccia
238.5,2.409915606374904,104.097525780052,1.3517729225023345,-158.25122391302585,53.977206366471954,polymict_lithic_breccia
239.0,2.2810343851206905,106.7234380686447,1.3126872082166203,-93.62370863034769,49.2410454018821,polymict_lithic_breccia
239.5,2.4505590428531088,106.68826629442077,1.2714233426704027,-21.85508705239414,46.77341814064857,polymict_lithic_breccia
240.0,2.2884035074571,106.65297651091994,1.2053056024628648,-1.0644257703061155,46.8610133946805,polymict_lithic_breccia
240.5,2.2920646365007613,103.95616995876183,1.2360485527544354,-31.413220340359516,47.59288183428252,polymict_lithic_breccia
241.0,2.3563055713335146,106.58204291608753,1.2104424515810275,-106.7966651558375,50.146775191084686,polymict_lithic_breccia
241.5,2.3078157513064044,104.32805909933732,1.1970838468720828,-191.65266106442505,53.91502079634586,polymict_lithic_breccia
242.0,2.3029542951335737,106.51063728414749,1.215532866856981,-279.9061101209655,56.82019198048289,polymict_lithic_breccia
242.5,2.262979273884075,105.15216037513632,1.218060661804129,-363.80095026616675,58.591349095213104,polymict_lithic_breccia
243.0,2.3101359604736387,106.43875961509981,1.1785023342670409,-395.85434173669273,57.228267001269735,polymict_lithic_breccia
243.5,2.229836260480841,106.40264376666057,1.2230814263167682,-368.51386680168815,58.03537162528238,polymict_lithic_breccia
244.0,2.200235882330729,105.68912275668148,1.2114031746031753,-272.5719420426513,56.23713676250911,polymict_lithic_breccia
244.5,2.320791297861023,106.33005804195142,1.2280557569871977,-55.51820728291205,54.938118993440185,polymict_lithic_breccia
245.0,2.1463490789101893,106.29358816568146,1.252909056956116,257.5910364145675,54.51373102240974,polymict_lithic_breccia
245.5,2.1140778859012794,105.56832203244694,1.2995376283846882,444.5636340888169,51.84363448442568,polymict_lithic_breccia
246.0,2.057492590784025,106.22029438531084,1.2354301895386985,489.1067802919761,52.24521699151778,polymict_lithic_breccia
246.5,2.3347797145484663,106.18347048121014,1.3382199813258635,495.8263305322144,51.3042746894351,polymict_lithic_breccia
247.0,2.3382377651794233,106.14652856783253,1.240288435603604,482.78607614549696,50.88143498953934,polymict_lithic_breccia
247.5,2.341680194394017,104.99530917298884,1.242700145945228,451.4901141926855,49.99618672254251,polymict_lithic_breccia
248.0,2.022661290267976,106.07229071324662,1.355887208216621,414.14565826330727,49.62904105773258,polymict_lithic_breccia
248.5,2.3485181885741193,105.25788736153008,1.319060317460318,372.60226349930815,50.08559967659392,polymict_lithic_breccia
249.0,2.3519137535396273,105.99758082155303,1.2886468720821664,329.35719801281607,49.468546365385464,polymict_lithic_breccia
249.5,2.0354479893847133,105.96004886179088,1.2522309027062009,298.43137254902103,49.67519733784828,polymict_lithic_breccia
250.0,2.3586580192215583,106.27415244211056,1.2441964519141004,282.22595887031247,49.72325239845634,polymict_lithic_breccia
250.5,2.3620067199379804,105.8846309144358,1.2569266303233726,279.6849194923308,50.402996615870435,polymict_lithic_breccia
251.0,2.365339799238041,105.8467449268429,1.25925708144113,284.81792717086864,50.40554631307728,polymict_lithic_breccia
251.5,2.1148805142008147,106.03002113554231,1.2564989729225031,296.5935145734198,51.605022296683416,polymict_lithic_breccia
252.0,2.2053768549734443,105.77061892382639,1.2638831582949874,314.94332200353404,49.42864651970627,polymict_lithic_breccia
252.5,2.301270179139502,105.73237890840277,1.2661787840310874,339.27170868347457,48.34417360572797,polymict_lithic_breccia
253.0,2.378515902274663,105.37447165559936,1.2684628013066355,369.49590261326244,45.24415285105815,polymict_lithic_breccia
253.5,2.350880911102172,105.65554484972478,1.285137628384688,405.60177309139465,45.86673799384957,polymict_lithic_breccia
254.0,2.385010225294803,105.61695080647038,1.2729960104760738,444.2777647472147,44.980606716471705,polymict_lithic_breccia
254.5,2.39599415690365,105.57823875393912,1.2635981325863683,482.212885154062,44.48402064382207,polymict_lithic_breccia
255.0,2.492314165654232,105.53940869213093,1.2375813258636796,519.3913147784469,44.37697977590065,polymict_lithic_breccia
255.5,2.3946345492022973,106.20110278949753,1.207167880485528,555.7852477363931,44.65948411270745,polymict_lithic_breccia
256.0,2.5878084820736813,105.4613945406838,1.163725863678806,591.1204481792738,45.331533654242484,polymict_lithic_breccia
256.5,2.4009726580588167,106.8604470565892,1.2841258853400022,625.3749211876302,46.393128400505745,polymict_lithic_breccia
257.0,2.4041182803625336,105.38290835212905,1.1312956115779649,656.5516160486775,49.55301284455669,polymict_lithic_breccia
257.5,2.5367308777015154,105.34348824393629,1.288496576061707,672.8011204481809,49.68495350721693,polymict_lithic_breccia
258.0,2.477447090887548,107.49955245888768,1.290664508731731,672.1603177460725,51.94176443866539,polymict_lithic_breccia
258.5,2.4181356272356647,105.26429399972005,1.2928208329412023,655.1653642837633,54.534959432841006,suevite
259.0,2.416544555413782,105.22451986369657,1.1011443510737635,625.154061624653,55.963708501079424,suevite
259.5,2.419612070635689,107.56374760815368,1.088956115779646,582.5460470595501,60.235094709612014,suevite
260.0,2.3859363940053333,105.14461756381885,1.1488256956115783,533.1139134382418,61.78520921373978,suevite
260.5,2.2942787023617472,107.55225783595336,1.3013300451735637,510.57422969187974,62.537050530933975,suevite
261.0,2.4287208878032387,105.0642432268335,1.3034283270802733,520.880100666715,62.148191845389334,suevite
261.5,2.431725917359698,105.02387904442546,1.1474300653594778,551.5506003754648,60.73277542904094,suevite
262.0,2.4347153254997957,108.12004533374238,1.3075900655120347,529.8599439775935,59.71063956056781,suevite
262.5,2.437689112223531,109.66511099176245,1.3096535220370873,443.03458467185936,54.580454456419375,suevite
263.0,2.251465709311427,104.90207844153986,1.178246872082167,346.0784313725526,51.109805122819324,suevite
263.5,2.443589821421916,104.86124222202413,1.3137456097055342,294.13550553015244,42.85789256749436,shale_slate_phyllite_schist
264.0,2.4465167438965656,108.9282898203842,1.315774240848929,243.9775910364151,43.47229342429154,shale_slate_phyllite_schist
264.5,2.3501405556879447,107.39414170475631,1.1872687208216623,152.89020606488143,42.18745422142052,shale_slate_phyllite_schist
265.0,2.4199207832811824,105.59962902642394,1.319796677754062,26.16246498599503,43.50623306910725,shale_slate_phyllite_schist
265.5,2.4784434570524887,104.69701365659017,1.3217904835157999,-131.53290742850862,41.91381222166205,shale_slate_phyllite_schist
266.0,2.546016456822005,104.40911996926432,1.130892250233427,-259.71988795517973,42.05641336950292,shale_slate_phyllite_schist
266.5,2.460917035024384,104.61493233170651,1.0830939309056964,-297.96945848247276,41.67244396655914,shale_slate_phyllite_schist
267.0,2.584833221997817,104.57393695939777,1.327702250037699,-246.90884753911624,42.46616193298907,shale_slate_phyllite_schist
267.5,2.4665678015609775,104.30876893133126,1.3296496219572271,-109.97198879551796,42.73330934863433,shale_slate_phyllite_schist
268.0,2.616454009315725,104.49203679504643,1.331585385416203,94.22969187675336,43.04197218688107,shale_slate_phyllite_schist
268.5,2.657014415280184,104.45113200300386,1.3335095404146264,245.3055384776685,42.024549190234495,metagreywacke
269.0,2.4749267907431536,104.08487648955624,1.0633292250233426,366.49859943977935,45.471138922924325,metagreywacke
269.5,2.7151703709491146,103.59281908927105,1.337323025029816,499.79231423075385,43.50669284161999,metagreywacke
270.0,2.480421343116128,104.32859878740838,1.0925325863678816,577.5070028011214,41.39507805923,metagreywacke
270.5,2.483145187178072,104.287814769054,1.131860317460318,532.3044726127762,38.78307735907248,metagreywacke
271.0,2.708590202734819,104.24706094412164,1.3429561884984575,420.9523809523817,36.17107665891493,metagreywacke
271.5,2.6493340927587656,104.20633731261138,1.1842972922502335,299.61542076838884,33.23465196335846,metagreywacke
272.0,2.491222990865732,103.37735950782653,1.241090569561159,189.5238095238128,32.534484504445615,metagreywacke
272.5,2.598201134710771,104.12498062985696,1.3484848758221275,112.3613405857208,31.533502079634616,metagreywacke
273.0,2.496530086242363,104.08434757861282,1.2819241830065362,68.59447260200116,31.78275352665193,metagreywacke
273.5,2.499160201806135,103.8249335698683,1.3521126250684787,60.19607843137419,32.17977116488408,metagreywacke
274.0,2.557917497125461,104.00317205639071,1.3362435107376287,87.60565695572268,34.009587948955215,metagreywacke
274.5,2.5043735686845943,103.4091935555742,1.3556939404726205,142.5338712394642,33.87950289074057,metagreywacke
275.0,2.5069568199992807,103.92211730785681,1.357467185483863,175.91036414566042,33.90207736863328,metagreywacke
275.5,2.5392494699517822,103.88163522372297,1.3714166199813267,179.4142068407843,32.15037825177333,metagreywacke
276.0,2.512076458379568,102.82216106581664,1.36097885012469,155.12534795824206,32.27640550935388,metagreywacke
276.5,2.471925561723501,103.80076163572136,1.3627172697542755,114.64985994398012,31.87582269192588,metagreywacke
277.0,2.5171336110944074,103.7603701318536,1.420667040149393,60.091310004261885,32.87867136772442,metagreywacke
277.5,2.4207926036755065,102.8452460209714,1.4556788048552756,-7.719448129789862,32.522995041365334,metagreywacke
278.0,2.5221282781437986,103.67967770438432,1.3678628778797162,-82.74509803921319,33.33153626232573,metagreywacke
278.5,2.431724954651938,103.63937678078277,1.346972922502335,-164.24175714179972,35.101284703198715,metagreywacke
279.0,2.485777819099968,103.48435142326986,1.290421661998133,-251.96897374124703,37.114598526263144,metagreywacke
279.5,2.529503118095172,103.55886551384577,1.3729040098601855,-329.89761455938964,39.02316587898946,metagreywacke
280.0,2.547953835476056,104.24678740790202,1.3745611702659037,-301.37197653463005,42.01406043570883,metagreywacke
280.5,2.534341570980944,103.478475020597,1.3762067222110692,-150.8123249299715,44.15932551490752,shale_slate_phyllite_schist
281.0,2.5926450094993303,103.4383250641057,1.3778406656956828,94.22969187675336,44.81611361069819,shale_slate_phyllite_schist
281.5,2.5391175382012676,103.88586098575622,1.379463000719744,250.89748630788085,45.21479802740477,shale_slate_phyllite_schist
282.0,2.541482089686887,103.35811573138922,1.385399813258637,343.80952380952294,44.91765276353848,shale_slate_phyllite_schist
282.5,2.626569893573664,103.28512509796158,1.3869863678804863,425.34367828662084,44.00748251924175,shale_slate_phyllite_schist
283.0,2.546164328409039,103.27802717236095,1.3842603550286126,494.53191182032924,42.72571470247473,shale_slate_phyllite_schist
283.5,2.5484820156455723,103.2380281829799,1.3858362562104642,493.9833496586721,41.30343421945734,shale_slate_phyllite_schist
284.0,2.668590252738139,103.19805938702088,1.3349930905695615,366.49859943977935,41.267190784593225,shale_slate_phyllite_schist
284.5,2.553070525869553,103.65764670306184,1.3889532331925103,135.0700280112069,44.15973111093291,shale_slate_phyllite_schist
285.0,2.555341348857,103.11821237536901,1.3656888888888892,-46.256635019984785,48.42564868762139,shale_slate_phyllite_schist
285.5,2.693098092711888,103.07833415967617,1.3920237763323464,-178.03921568627266,52.01735762302423,shale_slate_phyllite_schist
286.0,2.5598361305828097,103.6807316582166,1.393541635211436,-284.07019752470643,54.22172880564796,shale_slate_phyllite_schist
286.5,2.562060089321171,102.99866830855663,1.3950478856299733,-341.4005602240868,54.95288754416949,shale_slate_phyllite_schist
287.0,2.682966063631832,103.29208220773424,1.466367880485528,-327.6132707520877,54.960626609983116,shale_slate_phyllite_schist
287.5,2.5664611425488078,102.91912323112528,1.3980255610853904,-250.07639342106103,54.07474148350048,shale_slate_phyllite_schist
288.0,2.568638237038084,102.63558403100411,1.5068653594771249,-150.8123249299715,52.54379814727696,shale_slate_phyllite_schist
288.5,2.66158109353616,102.83981466938192,1.4009568026985975,-37.04673284817181,50.24684283130373,shale_slate_phyllite_schist
289.0,2.5729455617675487,102.22637948346616,1.4024050108143726,73.80952380952658,48.08871645255637,shale_slate_phyllite_schist
289.5,2.627566259738604,102.7614370753252,1.4038416104695957,164.4483998652323,48.21850082935328,shale_slate_phyllite_schist
290.0,2.581774931408207,102.68048901226408,1.521346031746032,227.07004417185024,48.00928204224545,shale_slate_phyllite_schist
290.5,2.5792893882390326,103.29809062071972,1.406679984398384,216.750700280114,46.705444891767314,shale_slate_phyllite_schist
291.0,2.5522483581592024,102.64583326490217,1.4080817586719492,125.45910270527152,48.62012006650444,shale_slate_phyllite_schist
291.5,2.5834404988048782,102.60782201627103,1.5311208216619985,44.31372549019579,48.87875392428912,shale_slate_phyllite_schist
292.0,2.5854926219632586,103.85529186705811,1.410850481837423,64.04955499185817,49.66678269277256,shale_slate_phyllite_schist
292.5,2.5875291237052767,102.53258455127357,1.4827040149393094,184.453060788915,49.30245133116885,shale_slate_phyllite_schist
293.0,2.551129752626804,102.49535833490724,1.4135727711606876,311.0302618249959,50.64046989739359,shale_slate_phyllite_schist
293.5,2.591555262940227,102.93220989312977,1.4567275443510743,348.34733893557495,49.675609397126095,shale_slate_phyllite_schist
294.0,2.593544900433159,102.09788377418002,1.4242166199813262,299.01027602377474,50.00095595241916,shale_slate_phyllite_schist
294.5,2.5230170045146245,102.38524975033792,1.4175691416914409,-91.82072829131478,50.44355454614309,shale_slate_phyllite_schist
295.0,2.597477311169938,102.349070243658,1.4188780482805872,-954.0056022408947,49.49109916397859,shale_slate_phyllite_schist
295.5,2.5582357807614846,101.33239087767804,1.4201753464091813,-1430.6765177121883,51.68050784888352,metagreywacke
296.0,2.596070018191313,102.27749626256302,1.4214610360772229,-1593.837535014001,53.21496253323667,metagreywacke
296.5,2.603258766652391,102.24210178814793,1.4174804855275456,-1640.486835944051,52.81946656277551,metagreywacke
297.0,2.6051546756471513,100.90294746534688,1.4239975900316486,-1589.1161363408194,52.147317120938034,metagreywacke
297.5,2.607034963225549,102.1720978715826,1.425248454318033,-1566.6106442577002,50.61680244721731,metagreywacke
298.0,2.6088996293875866,102.1374884294323,1.455517460317461,-1594.3665340525283,48.01033799271502,metagreywacke
298.5,2.666645954874609,100.55604067350056,1.4277153575091446,-1668.5242479585813,46.43133167171088,metagreywacke
299.0,2.6125820974625733,102.06905457739659,1.428931396413872,-1770.812324929968,44.96761738057731,metagreywacke
299.5,2.6143998993755235,101.58537668759332,1.4917796451914098,-1934.1736694677857,43.43110011993571,metagreywacke
300.0,2.6162020798721124,102.00166743504728,1.431328648841669,-2369.803921568626,42.936336047969625,metagreywacke
300.5,2.668216615426286,102.16250056646254,1.4325098623647394,-2400.434173669466,42.96930951130673,metagreywacke
301.0,2.619759576616204,101.9353270023844,1.4336794674272566,-2287.308771324155,44.24940899450794,metagreywacke
301.5,2.621514892863707,101.34219407781228,1.4348374640292219,-2101.1310187584245,45.93064731231195,metagreywacke
302.0,2.6697872759779635,101.87003327940793,1.4359838521706345,-1995.434173669466,48.038804939384136,metagreywacke
302.5,2.6249786611096266,100.72743855971814,1.4371186318514948,-1995.2781668393968,49.60027398466726,metagreywacke
303.0,2.626687113108044,101.8057862661179,1.491376283846873,-2088.0543293807714,51.7867956956982,metagreywacke
303.5,2.64842075710757,101.77405527560529,1.4523309056956115,-2197.366946778708,51.46294243196746,metagreywacke
304.0,2.6300571528557914,100.57891480714704,1.4404533201307619,-2310.2951094525015,51.764141833984525,metagreywacke
304.5,2.66747626001206,101.71137832684488,1.4415416659694127,-2397.030812324927,49.84578796895968,metagreywacke
305.0,2.737720074640375,101.2659821025753,1.4426184033475113,-2427.8287769138433,51.55982238576579,metagreywacke
305.5,2.7863482788570613,101.64974808777089,1.4436835322650572,-2398.0266939658513,51.96140631755635,metagreywacke
306.0,2.864646053318647,101.61932548436631,1.3511678804855274,-2281.3165266106407,54.5858753636235,metagreywacke
306.5,2.9402730129214323,101.67898143726198,1.445778964718492,-2072.680878172144,53.629967870873855,metagreywacke
307.0,2.639792358106349,101.55926530982194,1.3005460317460322,-1872.9131652661051,53.70565546624751,metagreywacke
307.5,2.641360217357508,100.8583587163493,1.4478279633297173,-1782.8954366032744,51.9904834004318,metagreywacke
308.0,2.6429124551923056,101.50025184496403,1.2717325863678814,-1789.5300583029893,51.74419928134796,metagreywacke
308.5,2.644449071610741,100.30526848942203,1.4498305280987327,-1818.4593837534997,50.12296933476699,metagreywacke
309.0,2.6459700666128145,101.44228508979249,1.4508143977924122,-1856.9749074634979,46.85658439815626,metagreywacke
309.5,2.984777368288782,101.41369422833914,1.4517866590255388,-1902.8435522547497,44.244583697998735,metagreywacke
310.0,2.918283765197952,100.67062216324132,1.2815073762838471,-1940.98039215686,41.092799046452114,metagreywacke
310.5,2.880615588795612,101.35729753769725,1.4536963561101353,-1968.9207080756316,39.27087585048487,metagreywacke
311.0,2.651897832457489,100.02192438231693,1.2817493930905703,-1986.6315903960813,37.48026035024549,metagreywacke
311.5,2.6533407203777526,101.3019475567418,1.4555596193525222,-2003.6448488799554,35.879055513290176,metagreywacke
312.0,2.849326923532684,101.27466508239645,1.456473838282887,-2029.4677871148413,34.651499909968685,metagreywacke
312.5,2.6561796319691946,99.6955726875262,1.4573764487526997,-2064.1410140082357,34.14868612104391,metagreywacke
313.0,2.657575655640372,101.22088516597063,1.4582674507619595,-2105.9815207316497,33.10898370542928,metagreywacke
313.5,2.815817192027076,101.19438772389012,1.3193023342670402,-2145.182072829128,32.79402310421136,metagreywacke
314.0,2.660320838733642,101.16815195923121,1.3847275443510738,-2179.9993840771776,32.78326083702797,metagreywacke
314.5,2.661669998155734,99.75976783679222,1.4608708060264253,-2208.6956704658114,33.3583870537538,metagreywacke
315.0,2.663003536161464,101.11646546217821,1.456068720821663,-2220.0560224089604,33.67433130476475,metagreywacke
315.5,2.799847656550111,101.09101472978412,1.4819376283846877,-2212.689546425042,34.57616403968492,metagreywacke
316.0,2.6656237479238376,100.0706241507256,1.4633696851459197,-2138.3753501400533,34.84736032273932,metagreywacke
316.5,2.666910421680482,101.04089829726078,1.464179427931313,-1961.4005602240868,37.36546317668779,metagreywacke
317.0,2.858086642732788,101.0162325971315,1.4593897292250242,-1770.812324929968,37.4787378826903,metagreywacke
317.5,2.6694369049446847,100.381480464659,1.4657640881204423,-1580.2240896358526,42.150913997316096,metagreywacke
318.0,2.6706767144522434,100.96768622913777,1.497346031746032,-1362.4089635854325,47.31249422786796,metagreywacke
318.5,2.8326723863173218,100.1778268876772,1.467302314467362,-1103.753501400559,47.747453202503024,shale_slate_phyllite_schist
319.0,2.6731094692182737,100.92018657083044,1.4680540149499932,-944.8557970042922,50.22058292760758,shale_slate_phyllite_schist
319.5,2.674302414476746,99.54251627252748,1.5513561157796456,-854.1736694677857,52.5655609178732,shale_slate_phyllite_schist
320.0,2.8117279392251326,100.87373362220956,1.628519140989729,-780.2335373869178,53.79463604286228,shale_slate_phyllite_schist
320.5,2.6766414407446053,100.85089966403154,1.4702394656345728,-727.5810896808582,54.89555943301244,shale_slate_phyllite_schist
321.0,2.677787521753991,100.8283273832751,1.4709447322749944,-722.577030812321,55.53908071151113,shale_slate_phyllite_schist
321.5,2.811527282150249,99.7711521982384,1.6520351073762836,-767.5566541586923,55.72519987835835,shale_slate_phyllite_schist
322.0,2.680032819523679,100.78396785402705,1.4723204401741805,-1035.6862745098006,55.45391693355411,shale_slate_phyllite_schist
322.5,2.681132036283979,100.76218060553543,1.472990881432945,-1621.064425770305,54.72523187709842,shale_slate_phyllite_schist
323.0,2.682215631627918,100.49311045328412,1.6276586367880492,-1983.1859175522081,51.63381077409088,shale_slate_phyllite_schist
323.5,2.8671231303120406,100.71939114081702,1.474296938568817,-2135.6526610644214,51.89565542923262,metagreywacke
324.0,2.6843359580667094,100.69838892459023,1.6492720821662,-2171.0762229206484,50.34165103815028,metagreywacke
324.5,2.8322087992822453,100.82452186427314,1.5698704014939313,-2099.106939871184,48.005659597419815,metagreywacke
325.0,2.6863937988400535,100.65716952440143,1.5220317460317467,-1988.627450980388,47.956082785293376,metagreywacke
325.5,2.7486662640357644,100.23032144323464,1.458986367880486,-1866.1064425770276,47.67037875761308,metagreywacke
326.0,2.688389153947949,100.61699683389907,1.4773589333488295,-1832.5857355472322,49.12420235820906,metagreywacke
326.5,2.665179082465113,100.5973030047803,1.377547712418301,-1886.4011097126263,51.52004092587501,metagreywacke
327.0,2.690322023390397,100.57787085308311,1.4785024720369677,-1927.366946778708,53.86115889510804,metagreywacke
327.5,2.6912650259870783,100.55870037880756,1.4790568286902084,-1938.2336351932559,54.317054420827674,metagreywacke
328.0,2.6330093711952243,100.5397915819536,1.4442367880485527,-1919.4661734981937,53.23360122694274,metagreywacke
328.5,2.693104166931355,100.070940382988,1.5205796451914102,-1870.644257703076,50.76344589788843,metagreywacke
329.0,2.6940003052789496,100.5027590205105,1.5947376283846877,-1792.502572858556,48.61129745859486,metagreywacke
329.5,2.694880822210183,100.48463525592135,1.4811581706976464,-1634.6778711484549,44.52970034924528,metagreywacke
330.0,2.630541519814469,100.46677316875382,1.7147577964519147,-1362.4089635854325,43.27133535540416,metagreywacke
330.5,2.696594991823564,100.19680082342086,1.4821391909380508,-1090.1400560224065,42.82855046552143,metagreywacke
331.0,2.6974286445057114,100.43183402668355,1.749809897292251,-772.4929971988786,40.90598375653611,metagreywacke
331.5,2.6469538846980747,100.41475697178082,1.4830737773362461,-614.7520509922356,40.907780904154386,metagreywacke
332.0,2.69904908562092,100.03488990507508,1.483523657844515,-624.4027485748752,41.69922668314087,metagreywacke
332.5,2.699835874053982,100.38138789424019,1.4839619298922315,-668.1232492997187,41.95645336867466,shale_slate_phyllite_schist
333.0,2.679557199761965,100.36509587160229,1.689265359477124,-723.0013724555843,46.38185133321666,shale_slate_phyllite_schist
333.5,2.701362586671019,100.44852170428656,1.4848036486060074,-789.5300708042047,51.78605752961087,shale_slate_phyllite_schist
334.0,2.7021025108549943,100.3332968585913,1.6523577964519136,-849.7776181369655,55.451020893551885,shale_slate_phyllite_schist
334.5,2.666286155981714,100.3177898682182,1.614401493930906,-885.9383753501388,57.44396218315788,shale_slate_phyllite_schist
